2021-01-14 14:23:31,723: Key.alt_l
2021-01-14 14:23:31,866: 'q'
2021-01-14 14:23:34,091: 'd'
2021-01-14 14:23:37,691: 'w'
2021-01-14 14:23:37,875: 'e'
2021-01-14 14:23:42,035: 'd'
2021-01-14 14:23:42,795: 'd'
2021-01-14 14:23:52,970: Key.ctrl_l
2021-01-14 14:23:53,355: '\x16'
2021-01-14 14:23:54,130: Key.ctrl_l
2021-01-14 14:23:54,531: '\x03'
2021-01-14 14:24:02,059: 'a'
2021-01-14 14:24:07,858: 'a'
2021-01-14 14:24:09,139: 'a'
2021-01-14 14:24:18,874: Key.ctrl_l
2021-01-14 14:24:19,066: '\x16'
2021-01-14 14:24:19,730: Key.cmd
2021-01-14 14:24:19,954: 's'
2021-01-14 14:24:20,113: Key.shift
2021-01-14 14:24:20,115: 'J'
2021-01-14 14:24:20,119: 'u'
2021-01-14 14:24:20,121: 'n'
2021-01-14 14:24:20,124: 'i'
2021-01-14 14:24:20,126: 'b'
2021-01-14 14:24:20,140: 'e'
2021-01-14 14:24:20,143: 'r'
2021-01-14 14:24:20,146: 'k'
2021-01-14 14:24:20,148: 'a'
2021-01-14 14:24:20,150: 'h'
2021-01-14 14:24:20,152: '8'
2021-01-14 14:24:20,154: '7'
2021-01-14 14:24:32,362: Key.esc
2021-01-14 14:24:46,442: 'a'
2021-01-14 14:24:51,954: Key.esc
2021-01-14 14:24:53,402: Key.esc
2021-01-14 14:24:54,802: Key.esc
2021-01-14 14:24:56,770: Key.alt_l
2021-01-14 14:24:56,978: 'q'
2021-01-14 14:25:00,866: 'd'
2021-01-14 14:25:02,394: 'q'
2021-01-14 14:25:02,570: 'e'
2021-01-14 14:25:04,066: 'd'
2021-01-14 14:25:05,106: Key.cmd
2021-01-14 14:25:05,274: 'q'
2021-01-14 14:25:05,744: Key.right
2021-01-14 14:25:05,747: Key.f2
2021-01-14 14:25:06,059: Key.ctrl_l
2021-01-14 14:25:06,061: '\x03'
2021-01-14 14:25:07,609: Key.ctrl_l
2021-01-14 14:25:07,611: '\x16'
2021-01-14 14:25:08,237: Key.f2
2021-01-14 14:25:08,550: Key.ctrl_l
2021-01-14 14:25:08,552: '\x03'
2021-01-14 14:25:10,300: Key.ctrl_l
2021-01-14 14:25:10,302: '\x16'
2021-01-14 14:25:10,618: Key.down
2021-01-14 14:25:10,620: Key.down
2021-01-14 14:25:10,622: Key.down
2021-01-14 14:25:10,624: Key.down
2021-01-14 14:25:10,626: Key.down
2021-01-14 14:25:10,628: Key.down
2021-01-14 14:25:10,630: Key.down
2021-01-14 14:25:12,162: Key.alt_l
2021-01-14 14:25:12,282: 'q'
2021-01-14 14:25:13,970: 'd'
2021-01-14 14:25:15,362: 'w'
2021-01-14 14:25:15,522: 'e'
2021-01-14 14:25:33,826: Key.ctrl_l
2021-01-14 14:25:34,186: '\x16'
2021-01-14 14:25:34,913: Key.ctrl_l
2021-01-14 14:25:35,281: '\x03'
2021-01-14 14:25:39,682: Key.alt_l
2021-01-14 14:25:39,914: 'l'
2021-01-14 14:26:03,634: 'a'
2021-01-14 14:26:04,066: Key.esc
2021-01-14 14:26:14,817: 'a'
2021-01-14 14:26:24,434: Key.ctrl_l
2021-01-14 14:26:24,714: '\x16'
2021-01-14 14:26:25,553: Key.cmd
2021-01-14 14:26:25,746: 's'
2021-01-14 14:26:25,904: Key.shift
2021-01-14 14:26:25,906: 'J'
2021-01-14 14:26:25,911: 'u'
2021-01-14 14:26:25,914: 'n'
2021-01-14 14:26:25,916: 'i'
2021-01-14 14:26:25,918: 'b'
2021-01-14 14:26:25,920: 'e'
2021-01-14 14:26:25,923: 'r'
2021-01-14 14:26:25,926: 'k'
2021-01-14 14:26:25,929: 'a'
2021-01-14 14:26:25,932: 'h'
2021-01-14 14:26:25,935: '8'
2021-01-14 14:26:25,937: '7'
2021-01-14 14:26:51,930: 'a'
2021-01-14 14:26:53,249: 'a'
2021-01-14 14:26:54,610: 'a'
2021-01-14 14:27:00,681: 'a'
2021-01-14 14:27:02,633: 'a'
2021-01-14 14:27:03,065: 'a'
2021-01-14 14:27:05,185: 'a'
2021-01-14 14:27:08,713: Key.alt_l
2021-01-14 14:27:08,849: 'q'
2021-01-14 14:27:16,281: 'q'
2021-01-14 14:27:16,465: 'e'
2021-01-14 14:27:21,921: Key.cmd
2021-01-14 14:27:22,081: 'q'
2021-01-14 14:27:22,554: Key.right
2021-01-14 14:27:22,556: Key.f2
2021-01-14 14:27:22,870: Key.ctrl_l
2021-01-14 14:27:22,872: '\x03'
2021-01-14 14:27:24,448: Key.ctrl_l
2021-01-14 14:27:24,450: '\x16'
2021-01-14 14:27:25,085: Key.f2
2021-01-14 14:27:25,404: Key.ctrl_l
2021-01-14 14:27:25,406: '\x03'
2021-01-14 14:27:27,170: Key.ctrl_l
2021-01-14 14:27:27,172: '\x16'
2021-01-14 14:27:27,490: Key.down
2021-01-14 14:27:27,492: Key.down
2021-01-14 14:27:27,495: Key.down
2021-01-14 14:27:27,498: Key.down
2021-01-14 14:27:27,500: Key.down
2021-01-14 14:27:27,502: Key.down
2021-01-14 14:27:27,505: Key.down
2021-01-14 14:27:29,913: Key.esc
2021-01-14 14:27:31,905: Key.esc
2021-01-14 14:27:34,025: Key.esc
2021-01-14 14:27:35,761: Key.alt_l
2021-01-14 14:27:35,922: 'q'
2021-01-14 14:27:38,465: 'd'
2021-01-14 14:27:39,721: 'w'
2021-01-14 14:27:39,945: 'e'
2021-01-14 14:27:47,377: 'd'
2021-01-14 14:27:49,025: 'd'
2021-01-14 14:27:58,105: Key.ctrl_l
2021-01-14 14:27:58,513: '\x16'
2021-01-14 14:27:59,289: Key.ctrl_l
2021-01-14 14:27:59,601: '\x03'
2021-01-14 14:28:12,617: Key.alt_l
2021-01-14 14:28:12,841: 'l'
2021-01-14 14:28:14,648: Key.ctrl_l
2021-01-14 14:28:14,976: '\x03'
2021-01-14 14:28:25,296: Key.esc
2021-01-14 14:28:28,457: 'a'
2021-01-14 14:28:34,256: 'a'
2021-01-14 14:28:35,137: 'a'
2021-01-14 14:28:37,057: 'a'
2021-01-14 14:28:40,688: 'a'
2021-01-14 14:28:42,360: 'a'
2021-01-14 14:28:45,360: Key.ctrl_l
2021-01-14 14:28:45,608: '\x03'
2021-01-14 14:28:53,392: Key.ctrl_l
2021-01-14 14:28:53,544: '\x16'
2021-01-14 14:28:54,384: Key.cmd
2021-01-14 14:28:54,601: 's'
2021-01-14 14:28:54,759: Key.shift
2021-01-14 14:28:54,761: 'J'
2021-01-14 14:28:54,765: 'u'
2021-01-14 14:28:54,768: 'n'
2021-01-14 14:28:54,770: 'i'
2021-01-14 14:28:54,772: 'b'
2021-01-14 14:28:54,774: 'e'
2021-01-14 14:28:54,776: 'r'
2021-01-14 14:28:54,778: 'k'
2021-01-14 14:28:54,781: 'a'
2021-01-14 14:28:54,783: 'h'
2021-01-14 14:28:54,785: '8'
2021-01-14 14:28:54,787: '7'
2021-01-14 14:28:59,041: Key.alt_l
2021-01-14 14:28:59,168: 'q'
2021-01-14 14:29:04,329: 'd'
2021-01-14 14:29:06,856: 'q'
2021-01-14 14:29:11,216: 'q'
2021-01-14 14:29:11,384: 'e'
2021-01-14 14:29:15,521: Key.cmd
2021-01-14 14:29:15,712: 'q'
2021-01-14 14:29:16,184: Key.right
2021-01-14 14:29:16,186: Key.f2
2021-01-14 14:29:16,499: Key.ctrl_l
2021-01-14 14:29:16,502: '\x03'
2021-01-14 14:29:18,053: Key.ctrl_l
2021-01-14 14:29:18,056: '\x16'
2021-01-14 14:29:18,681: Key.f2
2021-01-14 14:29:19,000: Key.ctrl_l
2021-01-14 14:29:19,002: '\x03'
2021-01-14 14:29:20,752: Key.ctrl_l
2021-01-14 14:29:20,754: '\x16'
2021-01-14 14:29:21,071: Key.down
2021-01-14 14:29:21,073: Key.down
2021-01-14 14:29:21,075: Key.down
2021-01-14 14:29:21,078: Key.down
2021-01-14 14:29:21,082: Key.down
2021-01-14 14:29:21,085: Key.down
2021-01-14 14:29:21,088: Key.down
2021-01-14 14:29:23,832: Key.alt_l
2021-01-14 14:29:23,968: 'q'
2021-01-14 14:29:26,977: 'd'
2021-01-14 14:29:28,440: 'w'
2021-01-14 14:29:28,616: 'e'
2021-01-14 14:29:30,513: 'd'
2021-01-14 14:29:32,368: 'd'
2021-01-14 14:29:43,136: Key.ctrl_l
2021-01-14 14:29:43,553: '\x16'
2021-01-14 14:29:44,944: Key.ctrl_l
2021-01-14 14:29:45,352: '\x03'
2021-01-14 15:02:41,626: Key.alt_l
2021-01-14 15:02:41,722: Key.tab
2021-01-14 15:02:42,138: Key.alt_l
2021-01-14 15:02:42,242: Key.tab
2021-01-14 15:02:47,242: Key.ctrl_l
2021-01-14 15:02:47,642: '\x03'
2021-01-14 15:02:48,618: Key.alt_l
2021-01-14 15:02:48,730: Key.tab
2021-01-14 15:02:49,522: Key.ctrl_l
2021-01-14 15:02:49,882: '\x06'
2021-01-14 15:02:50,170: '\x16'
2021-01-14 15:02:56,122: Key.shift
2021-01-14 15:02:56,622: Key.shift
2021-01-14 15:02:56,655: Key.shift
2021-01-14 15:02:56,688: Key.shift
2021-01-14 15:02:56,721: Key.shift
2021-01-14 15:02:56,754: Key.shift
2021-01-14 15:02:56,787: Key.shift
2021-01-14 15:02:56,820: Key.shift
2021-01-14 15:02:56,853: Key.shift
2021-01-14 15:02:56,886: Key.shift
2021-01-14 15:02:56,919: Key.shift
2021-01-14 15:02:56,952: Key.shift
2021-01-14 15:02:56,985: Key.shift
2021-01-14 15:02:57,018: Key.shift
2021-01-14 15:02:57,051: Key.shift
2021-01-14 15:02:57,084: Key.shift
2021-01-14 15:02:57,117: Key.shift
2021-01-14 15:02:57,150: Key.shift
2021-01-14 15:02:57,183: Key.shift
2021-01-14 15:02:57,216: Key.shift
2021-01-14 15:02:57,410: Key.ctrl_l
2021-01-14 15:02:57,909: Key.ctrl_l
2021-01-14 15:02:57,942: Key.ctrl_l
2021-01-14 15:02:57,975: Key.ctrl_l
2021-01-14 15:02:58,008: Key.ctrl_l
2021-01-14 15:02:58,041: Key.ctrl_l
2021-01-14 15:02:58,075: Key.ctrl_l
2021-01-14 15:02:58,108: Key.ctrl_l
2021-01-14 15:02:58,141: Key.ctrl_l
2021-01-14 15:02:58,274: Key.shift
2021-01-14 15:02:58,774: Key.shift
2021-01-14 15:02:58,807: Key.shift
2021-01-14 15:02:58,840: Key.shift
2021-01-14 15:02:58,873: Key.shift
2021-01-14 15:02:58,906: Key.shift
2021-01-14 15:02:58,939: Key.shift
2021-01-14 15:02:58,972: Key.shift
2021-01-14 15:02:59,005: Key.shift
2021-01-14 15:02:59,038: Key.shift
2021-01-14 15:02:59,071: Key.shift
2021-01-14 15:02:59,104: Key.shift
2021-01-14 15:02:59,137: Key.shift
2021-01-14 15:02:59,170: Key.shift
2021-01-14 15:02:59,203: Key.shift
2021-01-14 15:02:59,236: Key.shift
2021-01-14 15:02:59,269: Key.shift
2021-01-14 15:02:59,302: Key.shift
2021-01-14 15:02:59,335: Key.shift
2021-01-14 15:02:59,368: Key.shift
2021-01-14 15:02:59,401: Key.shift
2021-01-14 15:02:59,434: Key.shift
2021-01-14 15:02:59,467: Key.shift
2021-01-14 15:02:59,500: Key.shift
2021-01-14 15:02:59,533: Key.shift
2021-01-14 15:02:59,566: Key.shift
2021-01-14 15:02:59,599: Key.shift
2021-01-14 15:02:59,632: Key.shift
2021-01-14 15:02:59,665: Key.shift
2021-01-14 15:02:59,698: Key.shift
2021-01-14 15:02:59,731: Key.shift
2021-01-14 15:02:59,764: Key.shift
2021-01-14 15:02:59,797: Key.shift
2021-01-14 15:02:59,830: Key.shift
2021-01-14 15:02:59,863: Key.shift
2021-01-14 15:02:59,896: Key.shift
2021-01-14 15:02:59,929: Key.shift
2021-01-14 15:02:59,962: Key.shift
2021-01-14 15:02:59,995: Key.shift
2021-01-14 15:03:00,028: Key.shift
2021-01-14 15:03:00,061: Key.shift
2021-01-14 15:03:00,094: Key.shift
2021-01-14 15:03:00,127: Key.shift
2021-01-14 15:03:00,160: Key.shift
2021-01-14 15:03:00,193: Key.shift
2021-01-14 15:03:00,226: Key.shift
2021-01-14 15:03:00,259: Key.shift
2021-01-14 15:03:00,292: Key.shift
2021-01-14 15:03:00,325: Key.shift
2021-01-14 15:03:00,358: Key.shift
2021-01-14 15:03:00,391: Key.shift
2021-01-14 15:03:00,424: Key.shift
2021-01-14 15:03:00,634: Key.ctrl_l
2021-01-14 15:03:00,962: '\x03'
2021-01-14 15:03:02,946: Key.ctrl_l
2021-01-14 15:03:03,394: '\x0e'
2021-01-14 15:03:03,738: '\x16'
2021-01-14 15:03:05,154: Key.ctrl_l
2021-01-14 15:03:05,562: '\x06'
2021-01-14 15:03:07,866: Key.shift_r
2021-01-14 15:03:08,010: '|'
2021-01-14 15:03:11,322: Key.ctrl_l
2021-01-14 15:03:11,674: '\x06'
2021-01-14 15:03:17,577: Key.ctrl_l
2021-01-14 15:03:17,850: '\x1a'
2021-01-14 15:03:18,210: '\x1a'
2021-01-14 15:03:18,914: Key.ctrl_l
2021-01-14 15:03:19,090: '\x01'
2021-01-14 15:03:19,906: '\x03'
2021-01-14 15:03:20,649: Key.ctrl_l
2021-01-14 15:03:20,953: '\x18'
2021-01-14 15:03:24,777: Key.ctrl_l
2021-01-14 15:03:25,050: '\x16'
2021-01-14 15:03:26,354: Key.ctrl_l
2021-01-14 15:03:26,634: '\x16'
2021-01-14 15:03:32,129: Key.ctrl_l
2021-01-14 15:03:32,417: '\x16'
2021-01-14 15:03:36,089: 's'
2021-01-14 15:03:36,210: 'u'
2021-01-14 15:03:36,377: 'b'
2021-01-14 15:03:36,521: 'm'
2021-01-14 15:03:37,033: 'i'
2021-01-14 15:03:37,794: 't'
2021-01-14 15:03:38,018: Key.enter
2021-01-14 15:03:41,970: Key.ctrl_l
2021-01-14 15:03:42,146: '\x01'
2021-01-14 15:03:42,465: '\x03'
2021-01-14 15:03:42,793: Key.alt_l
2021-01-14 15:03:42,913: Key.tab
2021-01-14 15:03:43,489: Key.ctrl_l
2021-01-14 15:03:43,753: '\x16'
2021-01-14 15:03:45,506: Key.ctrl_l
2021-01-14 15:03:45,850: '\x06'
2021-01-14 15:03:48,169: Key.shift_r
2021-01-14 15:03:48,289: '|'
2021-01-14 15:03:50,817: Key.ctrl_l
2021-01-14 15:03:51,281: '\x06'
2021-01-14 15:03:56,977: Key.ctrl_l
2021-01-14 15:03:57,194: '\x01'
2021-01-14 15:03:57,522: '\x18'
2021-01-14 15:04:00,097: Key.enter
2021-01-14 15:04:00,361: Key.ctrl_l
2021-01-14 15:04:00,861: Key.ctrl_l
2021-01-14 15:04:00,894: Key.ctrl_l
2021-01-14 15:04:00,927: Key.ctrl_l
2021-01-14 15:04:00,960: Key.ctrl_l
2021-01-14 15:04:00,993: Key.ctrl_l
2021-01-14 15:04:01,026: Key.ctrl_l
2021-01-14 15:04:01,059: Key.ctrl_l
2021-01-14 15:04:01,092: Key.ctrl_l
2021-01-14 15:04:01,125: Key.ctrl_l
2021-01-14 15:04:01,158: Key.ctrl_l
2021-01-14 15:04:01,191: Key.ctrl_l
2021-01-14 15:04:01,224: Key.ctrl_l
2021-01-14 15:04:01,257: Key.ctrl_l
2021-01-14 15:04:01,290: Key.ctrl_l
2021-01-14 15:04:01,323: Key.ctrl_l
2021-01-14 15:04:01,356: Key.ctrl_l
2021-01-14 15:04:01,389: Key.ctrl_l
2021-01-14 15:04:01,422: Key.ctrl_l
2021-01-14 15:04:01,455: Key.ctrl_l
2021-01-14 15:04:01,488: Key.ctrl_l
2021-01-14 15:04:01,521: Key.ctrl_l
2021-01-14 15:04:01,554: Key.ctrl_l
2021-01-14 15:04:01,577: '\x16'
2021-01-14 15:04:03,049: Key.backspace
2021-01-14 15:04:03,401: Key.ctrl_l
2021-01-14 15:04:03,897: '\x13'
2021-01-14 15:04:31,297: 'h'
2021-01-14 15:04:31,297: 'g'
2021-01-14 15:04:31,313: 'j'
2021-01-14 15:04:31,553: 'h'
2021-01-14 15:04:31,553: 'g'
2021-01-14 15:04:31,849: 'h'
2021-01-14 15:04:31,849: 'g'
2021-01-14 15:04:31,857: 'j'
2021-01-14 15:04:32,169: 'h'
2021-01-14 15:04:32,169: 'g'
2021-01-14 15:04:32,177: 'j'
2021-01-14 15:04:32,345: 'd'
2021-01-14 15:04:32,345: 's'
2021-01-14 15:04:32,513: 'h'
2021-01-14 15:04:32,528: 'j'
2021-01-14 15:04:32,528: 'g'
2021-01-14 15:04:32,673: 'd'
2021-01-14 15:04:32,674: 's'
2021-01-14 15:04:32,825: 'h'
2021-01-14 15:04:32,833: 'j'
2021-01-14 15:04:32,993: 'f'
2021-01-14 15:04:32,994: 'd'
2021-01-14 15:04:33,001: 's'
2021-01-14 15:04:33,145: 'j'
2021-01-14 15:04:33,145: 'h'
2021-01-14 15:04:33,145: 'g'
2021-01-14 15:04:33,449: 'h'
2021-01-14 15:04:33,457: 'g'
2021-01-14 15:04:33,697: 'f'
2021-01-14 15:04:33,785: 'h'
2021-01-14 15:04:34,057: 'h'
2021-01-14 15:04:34,058: 'g'
2021-01-14 15:04:34,065: 'j'
2021-01-14 15:04:34,201: 'f'
2021-01-14 15:04:34,201: 'd'
2021-01-14 15:04:34,385: 'g'
2021-01-14 15:04:34,593: 'd'
2021-01-14 15:04:34,593: 's'
2021-01-14 15:04:34,601: 'f'
2021-01-14 15:04:34,873: 'd'
2021-01-14 15:04:34,881: 'f'
2021-01-14 15:04:34,881: 's'
2021-01-14 15:04:35,065: 'j'
2021-01-14 15:04:35,065: 'h'
2021-01-14 15:04:35,065: 'g'
2021-01-14 15:04:35,217: 'f'
2021-01-14 15:04:35,225: 's'
2021-01-14 15:04:35,369: 'j'
2021-01-14 15:04:35,385: 'g'
2021-01-14 15:04:35,529: 'f'
2021-01-14 15:04:35,553: 's'
2021-01-14 15:04:35,665: 'j'
2021-01-14 15:04:35,689: 'g'
2021-01-14 15:04:35,961: 'f'
2021-01-14 15:04:35,969: 's'
2021-01-14 15:04:35,977: 'j'
2021-01-14 15:04:35,993: 'g'
2021-01-14 15:04:36,305: 'f'
2021-01-14 15:04:36,545: 'f'
2021-01-14 15:04:36,585: 'j'
2021-01-14 15:04:36,586: 'g'
2021-01-14 15:04:36,601: 's'
2021-01-14 15:04:36,881: 'f'
2021-01-14 15:04:36,897: 's'
2021-01-14 15:04:37,065: 'j'
2021-01-14 15:04:37,081: 'g'
2021-01-14 15:04:37,209: 'f'
2021-01-14 15:04:37,401: 'j'
2021-01-14 15:04:37,401: 'g'
2021-01-14 15:04:37,545: 'f'
2021-01-14 15:04:37,561: 's'
2021-01-14 15:04:37,729: 'j'
2021-01-14 15:04:37,745: 'g'
2021-01-14 15:04:37,881: 'f'
2021-01-14 15:04:38,017: 'j'
2021-01-14 15:04:38,161: 'f'
2021-01-14 15:04:38,297: 'j'
2021-01-14 15:04:38,305: 'g'
2021-01-14 15:04:38,553: 'j'
2021-01-14 15:04:38,561: 'g'
2021-01-14 15:04:38,641: 'f'
2021-01-14 15:04:38,641: 's'
2021-01-14 15:04:39,065: 's'
2021-01-14 15:04:39,073: 'f'
2021-01-14 15:04:39,417: 'j'
2021-01-14 15:04:39,425: 'g'
2021-01-14 15:04:39,545: 'f'
2021-01-14 15:04:39,577: 's'
2021-01-14 15:04:39,697: 'j'
2021-01-14 15:04:39,857: 'f'
2021-01-14 15:04:39,905: 's'
2021-01-14 15:04:40,057: 'j'
2021-01-14 15:04:40,065: 'g'
2021-01-14 15:04:40,257: 's'
2021-01-14 15:04:40,273: 'f'
2021-01-14 15:04:40,385: 'j'
2021-01-14 15:04:40,561: 's'
2021-01-14 15:04:40,721: 'j'
2021-01-14 15:04:40,737: 'h'
2021-01-14 15:04:40,969: 's'
2021-01-14 15:04:41,665: 's'
2021-01-14 15:04:41,697: 'f'
2021-01-14 15:04:41,977: 'j'
2021-01-14 15:04:41,985: 'g'
2021-01-14 15:04:42,265: 'f'
2021-01-14 15:04:42,289: 's'
2021-01-14 15:04:42,297: 'g'
2021-01-14 15:04:42,889: 's'
2021-01-14 15:04:42,913: 'f'
2021-01-14 15:04:43,241: 'j'
2021-01-14 15:04:43,553: 's'
2021-01-14 15:04:43,561: 'f'
2021-01-14 15:04:44,161: 's'
2021-01-14 15:04:44,481: 'f'
2021-01-14 15:04:44,521: 'j'
2021-01-14 15:04:44,545: 'g'
2021-01-14 15:04:44,857: 'd'
2021-01-14 15:04:44,858: 's'
2021-01-14 15:04:45,489: 'd'
2021-01-14 15:04:45,809: 'h'
2021-01-14 15:04:45,969: 'h'
2021-01-14 15:04:46,089: 'd'
2021-01-14 15:04:46,753: 'd'
2021-01-14 15:04:47,033: 'h'
2021-01-14 15:04:47,185: 'd'
2021-01-14 15:04:47,401: 'h'
2021-01-14 15:04:47,609: 'd'
2021-01-14 15:04:47,785: 'h'
2021-01-14 15:04:47,977: 'd'
2021-01-14 15:04:48,129: 'h'
2021-01-14 15:04:48,297: 'd'
2021-01-14 15:04:48,425: 'h'
2021-01-14 15:04:48,601: 'd'
2021-01-14 15:04:48,761: 'h'
2021-01-14 15:04:48,937: 'd'
2021-01-14 15:04:49,105: 'h'
2021-01-14 15:04:49,257: 'd'
2021-01-14 15:04:49,409: 'h'
2021-01-14 15:04:49,577: 'd'
2021-01-14 15:04:49,745: 'h'
2021-01-14 15:04:49,873: 'd'
2021-01-14 15:04:50,025: 'h'
2021-01-14 15:04:50,169: 'd'
2021-01-14 15:04:50,537: 'g'
2021-01-14 15:04:50,569: 'f'
2021-01-14 15:04:50,705: 'j'
2021-01-14 15:04:50,753: 's'
2021-01-14 15:04:50,769: 'a'
2021-01-14 15:04:50,809: 'h'
2021-01-14 15:04:50,897: 'f'
2021-01-14 15:04:51,169: 'a'
2021-01-14 15:04:51,569: 'a'
2021-01-14 15:04:51,825: 'a'
2021-01-14 15:04:52,073: 'a'
2021-01-14 15:04:52,265: 'a'
2021-01-14 15:04:52,449: 'a'
2021-01-14 15:08:50,823: Key.ctrl_l
2021-01-14 15:08:51,215: '\x03'
2021-01-14 15:09:11,111: Key.ctrl_l
2021-01-14 15:09:11,611: Key.ctrl_l
2021-01-14 15:09:11,639: '\x16'
2021-01-14 15:09:14,047: Key.cmd
2021-01-14 15:09:14,311: 's'
2021-01-14 15:09:14,469: Key.shift
2021-01-14 15:09:14,471: 'J'
2021-01-14 15:09:14,475: 'u'
2021-01-14 15:09:14,478: 'n'
2021-01-14 15:09:14,481: 'i'
2021-01-14 15:09:14,483: 'b'
2021-01-14 15:09:14,485: 'e'
2021-01-14 15:09:14,487: 'r'
2021-01-14 15:09:14,489: 'k'
2021-01-14 15:09:14,491: 'a'
2021-01-14 15:09:14,494: 'h'
2021-01-14 15:09:14,497: '8'
2021-01-14 15:09:14,501: '7'
2021-01-14 15:12:30,422: Key.ctrl_l
2021-01-14 15:12:30,598: '\x16'
2021-01-14 15:12:31,550: Key.cmd
2021-01-14 15:12:31,734: 's'
2021-01-14 15:12:31,892: Key.shift
2021-01-14 15:12:31,894: 'J'
2021-01-14 15:12:31,898: 'u'
2021-01-14 15:12:31,901: 'n'
2021-01-14 15:12:31,903: 'i'
2021-01-14 15:12:31,905: 'b'
2021-01-14 15:12:31,907: 'e'
2021-01-14 15:12:31,909: 'r'
2021-01-14 15:12:31,911: 'k'
2021-01-14 15:12:31,913: 'a'
2021-01-14 15:12:31,916: 'h'
2021-01-14 15:12:31,918: '8'
2021-01-14 15:12:31,921: '7'
